Unnamed: 0.1,Unnamed: 0,Website,Connection Establishment Time_x,RTT_x,Initial Response_x,Latency_x,Page Load Time_x,Dependency Load Time_x,Page Size_x,IP_x,City_x,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type_x,Connection Establishment Time_y,RTT_y,Initial Response_y,Latency_y,Page Load Time_y,Dependency Load Time_y,Page Size_y,IP_y,City_y,Website Type_y
794,842,ytmp3.cc,1094.01059150696,105.380535125732,365.0,52.6902675628662,4227.0,2362.0,164266.0,185.199.101.113,Montréal,Canada,0,9766,12589059,Other,1079.75673675537,123.344421386719,387.0,61.6722106933594,6048.0,4065.0,168444.0,45.88.190.244,Montréal,Other
797,846,steampowered.com,403.633832931519,106.000661849976,112.0,53.0003309249878,3401.0,1821.0,512700.0,185.199.101.113,Montréal,Canada,0,1443,1510139,Other,263.47804069519,118.767976760864,118.0,59.3839883804321,4597.0,1832.0,525348.0,45.88.190.244,Montréal,Other
805,854,flashscore.com,223.620653152466,105.919599533081,134.0,52.9597997665405,1980.0,1404.0,298162.0,185.199.101.113,Montréal,Canada,0,839,768113,Other,270.165681838989,108.206987380981,138.0,54.1034936904907,2284.0,1529.0,305630.0,45.88.190.244,Montréal,Other
818,868,xhamster.com,219.670057296753,106.042146682739,609.0,53.0210733413696,4851.0,2661.0,324955.0,185.199.101.113,Montréal,Canada,0,3118,3589810,Other,238.588809967041,107.6340675354,655.0,53.8170337677002,5032.0,2874.0,327945.0,45.88.190.244,Montréal,Other
858,912,cambridge.org,798.790454864502,266.320466995239,713.0,133.16023349762,7766.0,4462.0,285853.0,85.190.229.75,Santiago,Chile,0,3056,586586,Educational Websites,741.776704788208,223.652362823486,748.0,111.826181411743,6124.0,3546.0,319306.0,85.190.229.76,Santiago,Educational Websites
891,946,steampowered.com,560.283660888672,220.779895782471,223.0,110.389947891235,7543.0,3385.0,508759.0,85.190.229.75,Santiago,Chile,0,1983,1510139,Other,681.742906570435,222.500085830688,219.0,111.250042915344,8010.0,3222.0,516223.0,85.190.229.76,Santiago,Other
952,1012,cambridge.org,730.251550674439,178.707361221313,493.0,89.3536806106567,4910.0,2777.0,286057.0,185.216.73.70,Bogotá,Colombia,0,2106,586586,Educational Websites,769.112825393677,188.890218734741,515.0,94.4451093673706,9658.0,3985.0,318804.0,185.216.73.193,Bogotá,Educational Websites
963,1023,gsmarena.com,730.230093002319,179.63433265686,350.0,89.8171663284302,43134.0,3834.0,93024.0,185.216.73.70,Bogotá,Colombia,0,263356,28249072,Other,741.287231445313,185.262680053711,354.0,92.6313400268555,90646.0,3997.0,94444.0,185.216.73.193,Bogotá,Other
985,1046,steampowered.com,368.066310882568,178.422451019287,176.0,89.2112255096436,6011.0,3009.0,515905.0,185.216.73.70,Bogotá,Colombia,0,1646,1510139,Other,382.907867431641,193.400144577026,214.0,96.7000722885132,6618.0,2684.0,520393.0,185.216.73.193,Bogotá,Other
1017,1080,hotels.com,366.584062576294,179.256439208984,722.0,89.6282196044922,24780.0,4988.0,920054.0,185.216.73.70,Bogotá,Colombia,0,17723,19162574,Other,377.911329269409,186.264753341675,720.0,93.1323766708374,18769.0,4936.0,915678.0,185.216.73.193,Bogotá,Other
1018,1081,globo.com,617.226123809814,178.987264633179,307.0,89.4936323165894,15610.0,4405.0,1035265.0,185.216.73.70,Bogotá,Colombia,0,22649,25998190,Other,635.25915145874,185.144901275635,315.0,92.5724506378174,15512.0,4604.0,1179361.0,185.216.73.193,Bogotá,Other
1040,1106,pinterest.com,442.650556564331,181.157827377319,502.0,90.5789136886597,3370.0,3363.0,260605.0,179.48.248.45,San José,Costa_Rica,0,556,36841,Social Media Sites,463.286638259888,178.358316421509,367.0,89.1791582107544,3169.0,3169.0,270941.0,179.48.248.46,San José,Social Media Sites
1041,1107,yelp.com,473.106384277344,179.951906204224,660.0,89.9759531021118,3849.0,3844.0,109417.0,179.48.248.45,San José,Costa_Rica,0,3126,1802645,Other,533.421754837036,179.025173187256,641.0,89.5125865936279,3767.0,3767.0,110622.0,179.48.248.46,San José,Other
1046,1112,cambridge.org,672.041177749634,181.397199630737,488.0,90.6985998153687,6813.0,3173.0,285858.0,179.48.248.45,San José,Costa_Rica,0,1028,293293,Educational Websites,689.294099807739,174.797296524048,529.0,87.3986482620239,6092.0,3240.0,319305.0,179.48.248.46,San José,Educational Websites
1057,1123,gsmarena.com,728.78885269165,178.549766540527,367.0,89.2748832702637,6880.0,3889.0,64246.0,179.48.248.45,San José,Costa_Rica,0,3035,2566235,Other,721.61602973938,175.820827484131,345.0,87.9104137420654,46771.0,3684.0,96042.0,179.48.248.46,San José,Other
1060,1126,timeanddate.com,500.092744827271,179.872989654541,298.0,89.9364948272705,23710.0,1911.0,68191.0,179.48.248.45,San José,Costa_Rica,0,48929,15357391,Other,510.872840881348,217.021703720093,356.0,108.510851860046,25514.0,1884.0,69238.0,179.48.248.46,San José,Other
1079,1146,steampowered.com,513.407230377197,212.197542190552,228.0,106.098771095276,11056.0,3391.0,514760.0,179.48.248.45,San José,Costa_Rica,0,8046,1510139,Other,482.185840606689,175.175428390503,212.0,87.5877141952515,7242.0,3376.0,520117.0,179.48.248.46,San José,Other
1121,1191,akc.org,712.753772735596,178.332090377808,259.0,89.1660451889038,17283.0,1990.0,600784.0,179.48.248.45,San José,Costa_Rica,0,90092,53796965,Other,692.206621170044,175.283670425415,265.0,87.6418352127075,10770.0,1891.0,601742.0,179.48.248.46,San José,Other
1133,1205,merriam-webster.com,110.894918441772,34.4502925872803,110.0,17.2251462936401,2424.0,600.0,267588.0,193.160.118.107,Zagreb,Croatia,0,2177,6457554,Educational Websites,91.7668342590332,34.4676971435547,135.0,17.2338485717773,1911.0,577.0,267834.0,193.160.118.207,Zagreb,Educational Websites
1140,1212,cambridge.org,146.08907699585,35.6907844543457,148.0,17.8453922271729,1567.0,904.0,286058.0,193.160.118.107,Zagreb,Croatia,0,201,293293,Educational Websites,113.698720932007,33.7882041931152,180.0,16.8941020965576,1457.0,848.0,319514.0,193.160.118.207,Zagreb,Educational Websites
1141,1213,britannica.com,452.662229537964,38.4953022003174,251.0,19.2476511001587,15168.0,837.0,152537.0,193.160.118.107,Zagreb,Croatia,0,4796,11941440,Educational Websites,451.881647109985,81.0756683349609,599.0,40.5378341674805,3458.0,1170.0,152515.0,193.160.118.207,Zagreb,Educational Websites
1145,1217,espn.com,109.066486358643,34.8737239837646,562.0,17.4368619918823,16509.0,3065.0,652255.0,193.160.118.107,Zagreb,Croatia,0,3445,14833052,Other,92.7965641021729,40.3704643249512,516.0,20.1852321624756,6595.0,2795.0,734602.0,193.160.118.207,Zagreb,Other
1154,1226,timeanddate.com,299.697160720825,35.0713729858398,91.0,17.5356864929199,1817.0,496.0,65639.0,193.160.118.107,Zagreb,Croatia,0,459,1056096,Other,301.718473434448,33.1802368164062,91.0,16.5901184082031,1025.0,488.0,65947.0,193.160.118.207,Zagreb,Other
1164,1236,thefreedictionary.com,627.082586288452,36.2775325775146,239.0,18.1387662887573,3533.0,1482.0,1422629.0,193.160.118.107,Zagreb,Croatia,0,1461,4489821,Educational Websites,645.193099975586,35.6669425964355,207.0,17.8334712982178,2558.0,1231.0,1422451.0,193.160.118.207,Zagreb,Educational Websites
1170,1242,ytmp3.cc,920.686960220337,35.0925922393799,399.0,17.5462961196899,5082.0,4013.0,164972.0,193.160.118.107,Zagreb,Croatia,0,2105,7473630,Other,629.522323608398,34.1050624847412,215.0,17.0525312423706,2902.0,1582.0,168736.0,193.160.118.207,Zagreb,Other
1178,1251,cnbc.com,380.075216293335,34.3122482299805,152.0,17.1561241149902,1043.0,491.0,2314847.0,193.160.118.107,Zagreb,Croatia,0,280,353159,News Websites,376.960039138794,34.3923568725586,166.0,17.1961784362793,1276.0,549.0,2307970.0,193.160.118.207,Zagreb,News Websites
1181,1254,flashscore.com,125.63967704773,34.7874164581299,67.0,17.3937082290649,1094.0,859.0,298162.0,193.160.118.107,Zagreb,Croatia,0,293,292506,Other,120.733022689819,33.7381362915039,62.0,16.869068145752,1015.0,788.0,305657.0,193.160.118.207,Zagreb,Other
1184,1257,speedtest.net,150.554895401001,35.3639125823975,170.0,17.6819562911987,2038.0,689.0,153384.0,193.160.118.107,Zagreb,Croatia,0,536,1510139,Other,141.234874725342,41.4867401123047,179.0,20.7433700561523,2116.0,678.0,195367.0,193.160.118.207,Zagreb,Other
1188,1261,vocabulary.com,80.0371170043945,34.2986583709717,483.0,17.1493291854858,2163.0,1670.0,44538.0,193.160.118.107,Zagreb,Croatia,0,343,1494726,Other,79.0784358978272,33.8776111602783,527.0,16.9388055801392,2330.0,1840.0,45238.0,193.160.118.207,Zagreb,Other
1193,1267,booking.com,94.6338176727295,36.1096858978271,376.0,18.0548429489136,1434.0,1276.0,561045.0,193.160.118.107,Zagreb,Croatia,0,285,305220,Other,141.217470169067,35.7210636138916,360.0,17.8605318069458,1557.0,1279.0,595798.0,193.160.118.207,Zagreb,Other
1194,1268,xhamster.com,74.8002529144287,34.8079204559326,422.0,17.4039602279663,3346.0,1695.0,333913.0,193.160.118.107,Zagreb,Croatia,0,572,1510139,Other,73.5602378845215,34.034252166748,341.0,17.017126083374,2346.0,1510.0,325800.0,193.160.118.207,Zagreb,Other
1208,1284,wellsfargo.com,140.729665756226,36.0426902770996,45.0,18.0213451385498,2533.0,1907.0,131991.0,193.160.118.107,Zagreb,Croatia,0,658,2369161,Other,130.052804946899,33.6048603057861,36.0,16.8024301528931,2909.0,1061.0,132106.0,193.160.118.207,Zagreb,Other
1229,1307,yelp.com,300.54783821106,70.1406002044678,1015.0,35.0703001022339,4532.0,4334.0,111697.0,193.19.204.134,Nicosia,Cyprus,0,483,305220,Other,241.371631622314,75.4351615905762,861.0,37.7175807952881,4127.0,4127.0,113321.0,193.19.204.204,Nicosia,Other
1234,1312,cambridge.org,229.073286056519,71.0854530334473,232.0,35.5427265167236,3191.0,1872.0,286060.0,193.19.204.134,Nicosia,Cyprus,0,780,586586,Educational Websites,354.213714599609,87.5511169433594,198.0,43.7755584716797,3191.0,1772.0,319515.0,193.19.204.204,Nicosia,Educational Websites
1239,1317,espn.com,260.358810424805,69.8924064636231,344.0,34.9462032318115,8606.0,3584.0,1727150.0,193.19.204.134,Nicosia,Cyprus,0,2451,7310249,Other,1930.27901649475,318.598031997681,565.0,159.29901599884,9941.0,4411.0,2052977.0,193.19.204.204,Nicosia,Other
1245,1323,gsmarena.com,288.467407226562,70.2016353607178,126.0,35.1008176803589,4208.0,1748.0,78583.0,193.19.204.134,Nicosia,Cyprus,0,731,1510139,Other,302.802562713623,77.1148204803467,128.0,38.5574102401733,4776.0,1975.0,79090.0,193.19.204.204,Nicosia,Other
1252,1330,rottentomatoes.com,456.74991607666,69.746732711792,142.0,34.873366355896,4835.0,1584.0,530551.0,193.19.204.134,Nicosia,Cyprus,0,526,305220,Entertainment Websites,483.237266540527,75.3951072692871,144.0,37.6975536346436,3331.0,1629.0,416488.0,193.19.204.204,Nicosia,Entertainment Websites
1272,1351,cnbc.com,523.356676101685,71.1004734039307,218.0,35.5502367019653,2013.0,796.0,2315203.0,193.19.204.134,Nicosia,Cyprus,0,1507,1695410,News Websites,541.350364685059,78.2289505004883,217.0,39.1144752502441,1986.0,840.0,2309520.0,193.19.204.204,Nicosia,News Websites
1275,1354,flashscore.com,222.430229187012,71.0971355438232,125.0,35.5485677719116,11069.0,10899.0,299359.0,193.19.204.134,Nicosia,Cyprus,0,1468,1084016,Other,234.882354736328,76.2045383453369,129.0,38.1022691726685,1677.0,1210.0,305657.0,193.19.204.204,Nicosia,Other
1282,1361,vocabulary.com,150.163173675537,70.5180168151856,641.0,35.2590084075928,3374.0,2394.0,45283.0,193.19.204.134,Nicosia,Cyprus,0,681,1494726,Other,243.352890014648,89.0798568725586,485.0,44.5399284362793,3118.0,2315.0,45282.0,193.19.204.204,Nicosia,Other
1288,1368,xhamster.com,154.953002929688,70.3768730163574,397.0,35.1884365081787,4311.0,2330.0,319261.0,193.19.204.134,Nicosia,Cyprus,0,2315,4499591,Other,226.806640625,73.0984210968018,508.0,36.5492105484009,4993.0,2656.0,283888.0,193.19.204.204,Nicosia,Other
1291,1372,spanishdict.com,418.065786361694,72.3772048950195,251.0,36.1886024475098,2758.0,649.0,267058.0,193.19.204.134,Nicosia,Cyprus,0,2274,2684579,Other,430.357217788696,74.7246742248535,254.0,37.3623371124268,4320.0,597.0,250416.0,193.19.204.204,Nicosia,Other
1300,1381,globo.com,662.464618682861,70.5931186676025,346.0,35.2965593338013,22326.0,5340.0,1175334.0,193.19.204.134,Nicosia,Cyprus,0,6640,13579068,Other,663.360595703125,99.1475582122803,328.0,49.5737791061401,16901.0,5512.0,1038814.0,193.19.204.204,Nicosia,Other
1307,1389,nba.com,538.920164108276,69.911003112793,1330.0,34.9555015563965,5647.0,2385.0,487370.0,193.19.204.134,Nicosia,Cyprus,0,926,1056096,Other,550.771474838257,75.2549171447754,754.0,37.6274585723877,4887.0,1826.0,573845.0,193.19.204.204,Nicosia,Other
1322,1406,pinterest.com,60.6727600097656,19.2151069641113,272.0,9.60755348205566,917.0,912.0,260843.0,87.249.135.50,Prague,Czech_Republic,0,251,657028,Social Media Sites,75.1864910125732,30.2777290344238,248.0,15.1388645172119,1035.0,1034.0,264216.0,2.56.253.97,Prague,Social Media Sites
1323,1407,yelp.com,76.9293308258057,39.9489402770996,972.0,19.9744701385498,3047.0,2896.0,130010.0,87.249.135.50,Prague,Czech_Republic,0,156,305220,Other,112.832307815552,44.1868305206299,1120.0,22.0934152603149,3432.0,3370.0,137558.0,2.56.253.97,Prague,Other
1324,1408,tripadvisor.com,63.7798309326172,19.512414932251,252.0,9.75620746612549,951.0,656.0,406754.0,87.249.135.50,Prague,Czech_Republic,0,137,305220,Other,,,,,,,,2.56.253.97,Prague,Other
1326,1410,dictionary.com,88.665246963501,19.6402072906494,37.0,9.82010364532471,1468.0,447.0,205823.0,87.249.135.50,Prague,Czech_Republic,0,919,3327266,Educational Websites,138.570070266724,60.1367950439453,55.0,30.0683975219727,1865.0,697.0,206871.0,2.56.253.97,Prague,Educational Websites
1328,1412,cambridge.org,64.1689300537109,19.4587707519531,130.0,9.72938537597656,1064.0,655.0,286348.0,87.249.135.50,Prague,Czech_Republic,0,153,293293,Educational Websites,66.842794418335,19.1285610198975,90.0,9.56428050994873,1280.0,562.0,319510.0,2.56.253.97,Prague,Educational Websites
1333,1417,espn.com,46.5915203094482,19.5045471191406,399.0,9.75227355957031,3939.0,3032.0,1098107.0,87.249.135.50,Prague,Czech_Republic,0,276,1342251,Other,47.6031303405762,20.343542098999,386.0,10.1717710494995,6195.0,2176.0,2006151.0,2.56.253.97,Prague,Other
1339,1423,gsmarena.com,73.08030128479,49.2827892303467,28.0,24.6413946151733,2660.0,599.0,78615.0,87.249.135.50,Prague,Czech_Republic,0,1577,2566235,Other,123.787403106689,32.893180847168,38.0,16.446590423584,2666.0,1212.0,79207.0,2.56.253.97,Prague,Other
1342,1426,timeanddate.com,263.647556304932,20.8406448364258,54.0,10.4203224182129,893.0,400.0,65786.0,87.249.135.50,Prague,Czech_Republic,0,766,2398347,Other,659.075736999512,186.829805374146,184.0,93.4149026870728,1810.0,1602.0,66012.0,2.56.253.97,Prague,Other
1352,1436,thefreedictionary.com,303.548097610474,28.0208587646484,132.0,14.0104293823242,3656.0,880.0,1423740.0,87.249.135.50,Prague,Czech_Republic,0,8444,13800365,Educational Websites,679.047107696533,33.8330268859863,287.0,16.9165134429932,4011.0,1285.0,1422261.0,2.56.253.97,Prague,Educational Websites
1357,1441,pornhub.com,73.0316638946533,21.2347507476807,167.0,10.6173753738403,2757.0,898.0,670743.0,87.249.135.50,Prague,Czech_Republic,0,3129,10036126,Other,75.5381584167481,19.7341442108154,213.0,9.86707210540772,1608.0,1045.0,664820.0,2.56.253.97,Prague,Other
1358,1442,ytmp3.cc,586.674690246582,19.7525024414063,201.0,9.87625122070313,2598.0,1646.0,164972.0,87.249.135.50,Prague,Czech_Republic,0,2630,7613738,Other,630.745649337769,21.1689472198486,205.0,10.5844736099243,3904.0,3267.0,168581.0,2.56.253.97,Prague,Other
1366,1451,cnbc.com,351.654767990112,21.7955112457275,146.0,10.8977556228638,824.0,408.0,2314273.0,87.249.135.50,Prague,Czech_Republic,0,205,305220,News Websites,346.895217895508,50.7915019989014,136.0,25.3957509994507,963.0,579.0,2310394.0,2.56.253.97,Prague,News Websites
1376,1461,vocabulary.com,52.8278350830078,19.3080902099609,432.0,9.65404510498047,1718.0,1337.0,44538.0,87.249.135.50,Prague,Czech_Republic,0,879,4484178,Other,72.2391605377197,30.2858352661133,461.0,15.1429176330566,2106.0,1615.0,44537.0,2.56.253.97,Prague,Other
1377,1462,mcdonalds.com,263.447046279907,19.6840763092041,91.0,9.84203815460205,2214.0,1547.0,265423.0,87.249.135.50,Prague,Czech_Republic,0,1173,3438097,Other,299.640893936157,32.4499607086182,54.0,16.2249803543091,1863.0,1090.0,268667.0,2.56.253.97,Prague,Other
1381,1467,booking.com,92.411994934082,18.996000289917,273.0,9.4980001449585,1235.0,1134.0,575791.0,87.249.135.50,Prague,Czech_Republic,0,788,3438054,Other,131.948232650757,19.8125839233398,249.0,9.90629196166992,1081.0,935.0,568544.0,2.56.253.97,Prague,Other
1382,1468,xhamster.com,46.1251735687256,21.7897891998291,395.0,10.8948945999146,2922.0,1315.0,327993.0,87.249.135.50,Prague,Czech_Republic,0,546,3004865,Other,44.3930625915527,19.0823078155518,445.0,9.54115390777588,2102.0,1494.0,291613.0,2.56.253.97,Prague,Other
1402,1490,nintendo.com,565.123319625855,19.4718837738037,32.0,9.73594188690186,1084.0,744.0,767380.0,87.249.135.50,Prague,Czech_Republic,0,1139,305220,Gaming Websites,538.210391998291,20.050048828125,38.0,10.0250244140625,1126.0,753.0,747769.0,2.56.253.97,Prague,Gaming Websites
1417,1507,yelp.com,91.3858413696289,28.2225608825684,785.0,14.1112804412842,2465.0,2355.0,129959.0,185.203.216.136,Copenhagen,Denmark,0,153,305220,Other,131.566047668457,38.8050079345703,804.0,19.4025039672852,3177.0,2866.0,135364.0,85.190.238.243,Copenhagen,Other
1422,1512,cambridge.org,1141.4258480072,25.6402492523193,113.0,12.8201246261597,1193.0,686.0,166437.0,185.203.216.136,Copenhagen,Denmark,0,312,586586,Educational Websites,124.019861221313,43.424129486084,129.0,21.712064743042,1737.0,803.0,319801.0,85.190.238.243,Copenhagen,Educational Websites
1427,1517,espn.com,92.5459861755371,25.9265899658203,167.0,12.9632949829102,5430.0,1925.0,1289540.0,185.203.216.136,Copenhagen,Denmark,0,3096,12858336,Other,90.7387733459473,28.146505355835,339.0,14.0732526779175,5062.0,2213.0,1939432.0,85.190.238.243,Copenhagen,Other
1433,1523,gsmarena.com,98.1419086456299,27.3587703704834,39.0,13.6793851852417,1547.0,789.0,64283.0,185.203.216.136,Copenhagen,Denmark,0,424,1510139,Other,131.613731384277,47.100305557251,64.0,23.5501527786255,2105.0,892.0,67551.0,85.190.238.243,Copenhagen,Other
1434,1524,mayoclinic.org,484.804153442383,26.5581607818604,179.0,13.2790803909302,7032.0,1018.0,557845.0,185.203.216.136,Copenhagen,Denmark,0,3793,10824737,Health and Medical Websites,526.718139648438,26.8073081970215,127.0,13.4036540985107,2884.0,869.0,557845.0,85.190.238.243,Copenhagen,Health and Medical Websites
1436,1526,timeanddate.com,247.802734375,26.2084007263184,63.0,13.1042003631592,1215.0,510.0,68007.0,185.203.216.136,Copenhagen,Denmark,0,920,2398347,Other,295.824289321899,50.0590801239014,276.0,25.0295400619507,1518.0,1146.0,65875.0,85.190.238.243,Copenhagen,Other
1437,1527,webmd.com,346.601724624634,34.8696708679199,80.0,17.43483543396,1488.0,820.0,421161.0,185.203.216.136,Copenhagen,Denmark,0,189,305220,Health and Medical Websites,422.089338302612,63.8015270233154,172.0,31.9007635116577,1857.0,979.0,416461.0,85.190.238.243,Copenhagen,Health and Medical Websites
1444,1534,netflix.com,421.591281890869,25.7434844970703,409.0,12.8717422485352,3644.0,2667.0,482233.0,185.203.216.136,Copenhagen,Denmark,0,593,4583346,Entertainment Websites,371.454238891602,27.9452800750732,448.0,13.9726400375366,3480.0,2465.0,482210.0,85.190.238.243,Copenhagen,Entertainment Websites
1446,1536,thefreedictionary.com,623.377799987793,47.0006465911865,208.0,23.5003232955933,3238.0,1227.0,1422856.0,185.203.216.136,Copenhagen,Denmark,0,2164,7205580,Educational Websites,600.651264190674,30.0819873809814,210.0,15.0409936904907,2369.0,1284.0,1423181.0,85.190.238.243,Copenhagen,Educational Websites
1463,1554,flashscore.com,103.740692138672,26.775598526001,55.0,13.3877992630005,1912.0,738.0,298162.0,185.203.216.136,Copenhagen,Denmark,0,1418,1804413,Other,94.1286087036133,29.1566848754883,70.0,14.5783424377441,1036.0,839.0,305657.0,85.190.238.243,Copenhagen,Other
1470,1561,vocabulary.com,91.0446643829346,27.1148681640625,418.0,13.5574340820313,2160.0,1453.0,45283.0,185.203.216.136,Copenhagen,Denmark,0,3660,8968356,Other,64.1274452209473,26.6835689544678,397.0,13.3417844772339,1994.0,1366.0,45282.0,85.190.238.243,Copenhagen,Other
1475,1567,booking.com,105.11326789856,28.0697345733643,350.0,14.0348672866821,1477.0,1359.0,573531.0,185.203.216.136,Copenhagen,Denmark,0,134,3696,Other,169.323921203613,29.144287109375,297.0,14.5721435546875,1514.0,1127.0,624590.0,85.190.238.243,Copenhagen,Other
1476,1568,xhamster.com,79.0562629699707,26.6880989074707,297.0,13.3440494537354,2909.0,1262.0,323424.0,185.203.216.136,Copenhagen,Denmark,0,1070,2989452,Other,87.5954627990723,28.4242630004883,336.0,14.2121315002441,3149.0,1312.0,324485.0,85.190.238.243,Copenhagen,Other
1490,1584,wellsfargo.com,82.3161602020264,27.6057720184326,24.0,13.8028860092163,2392.0,1953.0,131821.0,185.203.216.136,Copenhagen,Denmark,0,581,2369161,Other,63.8084411621094,27.1725654602051,29.0,13.5862827301025,1756.0,1062.0,131848.0,85.190.238.243,Copenhagen,Other
1492,1586,realtor.com,553.40313911438,28.4819602966309,652.0,14.2409801483154,14484.0,1433.0,954203.0,185.203.216.136,Copenhagen,Denmark,0,50657,47569962,Other,579.144716262817,27.5442600250244,574.0,13.7721300125122,19776.0,1278.0,970955.0,85.190.238.243,Copenhagen,Other
1495,1589,nba.com,387.215137481689,27.2467136383057,377.0,13.6233568191528,6717.0,1071.0,646519.0,185.203.216.136,Copenhagen,Denmark,0,3334,8665022,Other,393.841743469238,27.9486179351807,354.0,13.9743089675903,2493.0,1136.0,578998.0,85.190.238.243,Copenhagen,Other
1511,1607,yelp.com,625.287055969238,39.2065048217773,896.0,19.6032524108887,3408.0,3398.0,227145.0,165.231.177.108,Tallinn,Estonia,0,257,305220,Other,613.7855052948,40.3289794921875,796.0,20.1644897460937,2828.0,2699.0,112800.0,165.231.177.231,Tallinn,Other
1516,1612,cambridge.org,144.388198852539,38.5715961456299,153.0,19.2857980728149,1570.0,852.0,286062.0,165.231.177.108,Tallinn,Estonia,0,494,586586,Educational Websites,132.253170013428,40.5232906341553,135.0,20.2616453170776,1673.0,833.0,319514.0,165.231.177.231,Tallinn,Educational Websites
1521,1617,espn.com,96.8990325927734,39.0117168426514,503.0,19.5058584213257,12930.0,1937.0,623412.0,165.231.177.108,Tallinn,Estonia,0,5252,18958266,Other,134.822368621826,76.6143798828125,322.0,38.3071899414062,12038.0,2134.0,580493.0,165.231.177.231,Tallinn,Other
1527,1623,gsmarena.com,201.199769973755,38.3455753326416,91.0,19.1727876663208,2225.0,1258.0,70970.0,165.231.177.108,Tallinn,Estonia,0,404,1056096,Other,202.85177230835,41.2344932556152,92.0,20.6172466278076,2243.0,1084.0,71280.0,165.231.177.231,Tallinn,Other
1533,1629,whatsapp.com,97.7261066436768,42.3593521118164,721.0,21.1796760559082,2195.0,1762.0,279525.0,165.231.177.108,Tallinn,Estonia,0,2025,9392694,Other,104.604005813599,42.5231456756592,443.0,21.2615728378296,1587.0,1075.0,280166.0,165.231.177.231,Tallinn,Other
1545,1641,pornhub.com,135.290384292603,38.860559463501,294.0,19.4302797317505,3418.0,1506.0,674636.0,165.231.177.108,Tallinn,Estonia,0,1670,5681853,Other,136.520385742188,40.0454998016357,345.0,20.0227499008179,3935.0,2737.0,672278.0,165.231.177.231,Tallinn,Other
1548,1645,tiktok.com,142.104864120483,39.0651226043701,660.0,19.5325613021851,2376.0,2042.0,704236.0,165.231.177.108,Tallinn,Estonia,0,337,225018,Other,139.493942260742,40.041446685791,1814.0,20.0207233428955,3089.0,2723.0,625121.0,165.231.177.231,Tallinn,Other
1557,1654,flashscore.com,141.324281692505,40.4303073883057,99.0,20.2151536941528,1199.0,919.0,298162.0,165.231.177.108,Tallinn,Estonia,0,306,292506,Other,139.91904258728,40.7006740570068,106.0,20.3503370285034,1745.0,1451.0,305657.0,165.231.177.231,Tallinn,Other
1564,1661,vocabulary.com,91.4630889892578,41.3632392883301,448.0,20.681619644165,2126.0,1556.0,44538.0,165.231.177.108,Tallinn,Estonia,0,2350,7473630,Other,91.0143852233887,40.3275489807129,472.0,20.1637744903564,1997.0,1551.0,45282.0,165.231.177.231,Tallinn,Other
1569,1667,booking.com,147.18508720398,38.3646488189697,411.0,19.1823244094849,1598.0,1468.0,575614.0,165.231.177.108,Tallinn,Estonia,0,366,305220,Other,171.033382415771,41.0940647125244,418.0,20.5470323562622,1774.0,1604.0,581177.0,165.231.177.231,Tallinn,Other
1570,1668,xhamster.com,83.5447311401367,38.4361743927002,320.0,19.2180871963501,2992.0,1597.0,294072.0,165.231.177.108,Tallinn,Estonia,0,1659,4499591,Other,93.0321216583252,40.1883125305176,428.0,20.0941562652588,2979.0,1892.0,326837.0,165.231.177.231,Tallinn,Other
1584,1684,wellsfargo.com,98.2260704040527,39.034366607666,40.0,19.517183303833,2129.0,1154.0,131734.0,165.231.177.108,Tallinn,Estonia,0,710,2369161,Other,221.564531326294,40.0838851928711,42.0,20.0419425964355,1921.0,854.0,131919.0,165.231.177.231,Tallinn,Other
1589,1689,nba.com,395.753383636475,38.4399890899658,1037.0,19.2199945449829,3957.0,1898.0,487205.0,165.231.177.108,Tallinn,Estonia,0,1084,2989452,Other,407.185792922974,46.9770431518555,449.0,23.4885215759277,3118.0,1350.0,578221.0,165.231.177.231,Tallinn,Other
1610,1712,cambridge.org,152.251958847046,40.7881736755371,158.0,20.3940868377686,1478.0,772.0,285555.0,85.202.81.200,Helsinki,Finland,0,486,586586,Educational Websites,159.8219871521,59.1418743133545,146.0,29.5709371566772,1727.0,731.0,319514.0,194.110.84.127,Helsinki,Educational Websites
1624,1726,timeanddate.com,302.37889289856,40.6317710876465,83.0,20.3158855438232,1471.0,800.0,68033.0,85.202.81.200,Helsinki,Finland,0,1072,2398347,Other,326.039552688599,46.0395812988281,88.0,23.0197906494141,946.0,481.0,65984.0,194.110.84.127,Helsinki,Other
1631,1733,healthline.com,91.3052558898926,40.3680801391602,397.0,20.1840400695801,1859.0,988.0,187479.0,85.202.81.200,Helsinki,Finland,0,156,90657,Health and Medical Websites,120.727777481079,43.5214042663574,232.0,21.7607021331787,1727.0,656.0,189909.0,194.110.84.127,Helsinki,Health and Medical Websites
1639,1741,pornhub.com,147.109746932983,42.6194667816162,269.0,21.3097333908081,2285.0,1130.0,669703.0,85.202.81.200,Helsinki,Finland,0,3913,9894227,Other,144.943714141846,74.8519897460938,212.0,37.4259948730469,2643.0,1419.0,676034.0,194.110.84.127,Helsinki,Other
